"Plot","Side","Quadrat","Crop","Rotation","Herbicide","Corn_weed_management","Cohort","Color","Date_begin","Date_end","Block","Crop_ID","Year","Interval","Sex","Weight"
"32","E","7","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.4564
"32","E","7","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.5537
"32","E","7","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.582
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0105
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0151
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0201
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0121
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0292
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0971
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0182
"32","E","8","oat","4-year","conv","conv",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0191
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0062
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0086
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0088
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0113
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0119
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0125
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0166
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0208
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0221
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0269
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0455
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0242
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0277
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0555
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0593
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0835
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0896
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.124
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0155
"32","E","8","oat","4-year","conv","conv",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0631
"32","E","8","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.3725
"32","E","8","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.52
"32","E","8","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.5254
"32","E","8","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0428
"32","E","8","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.1295
"32","E","8","oat","4-year","conv","conv",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.1367
"32","W","3","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.3696
"32","W","3","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.048
"32","W","3","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0185
"32","W","3","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0198
"32","W","3","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0414
"32","W","3","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.1219
"32","W","3","oat","4-year","low","low",1,"white",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0568
"32","W","3","oat","4-year","low","low",1,"white",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0849
"32","W","4","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0185
"32","W","4","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.1624
"32","W","4","oat","4-year","low","low",1,"white",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.8535
"32","W","4","oat","4-year","low","low",1,"white",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.9327
"32","W","4","oat","4-year","low","low",1,"white",2019-05-23,2019-09-24,"3","O4","2019",124,"female",2.1905
"32","W","4","oat","4-year","low","low",1,"white",2019-05-23,2019-09-24,"3","O4","2019",124,"female",2.7645
"32","W","5","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.4818
"32","W","5","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0092
"32","W","5","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0563
"32","W","5","oat","4-year","low","low",1,"white",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.1567
"32","W","7","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0189
"32","W","7","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.025
"32","W","7","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0278
"32","W","7","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0744
"32","W","7","oat","4-year","low","low",5,"yellow",2019-08-13,2019-09-24,"3","O4","2019",42,"female",0.006
"32","W","8","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0256
"32","W","8","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0354
"32","W","8","oat","4-year","low","low",3,"lime green",2019-07-09,2019-09-24,"3","O4","2019",77,"female",0.0443
"32","W","8","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.0831
"32","W","8","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.1176
"32","W","8","oat","4-year","low","low",2,"plain",2019-06-17,2019-09-24,"3","O4","2019",99,"female",0.1868
"32","W","8","oat","4-year","low","low",4,"red",2019-07-30,2019-09-24,"3","O4","2019",56,"female",0.0069
"32","W","8","oat","4-year","low","low",4,"red",2019-07-30,2019-09-24,"3","O4","2019",56,"female",0.027
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.4114
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0016
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.007
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0141
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0187
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0265
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0278
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0311
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0596
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.0437
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.1444
"32","W","8","oat","4-year","low","low",1,"teal",2019-05-23,2019-09-24,"3","O4","2019",124,"female",0.2063
"32","W","8","oat","4-year","low","low",5,"yellow",2019-08-13,2019-09-24,"3","O4","2019",42,"female",0.0092
"33","E","1","corn","3-year","conv","conv",3,"blue",2019-08-05,2019-09-18,"3","C3","2019",44,"female",0.0197
"33","E","8","corn","3-year","conv","conv",2,"orange",2019-07-16,2019-09-18,"3","C3","2019",64,"female",0.0885
"33","W","2","corn","3-year","low","low",1,"plain",2019-06-26,2019-09-18,"3","C3","2019",84,"female",0.0254
"33","W","2","corn","3-year","low","low",1,"plain",2019-06-26,2019-09-18,"3","C3","2019",84,"female",0.0627
"33","W","2","corn","3-year","low","low",1,"plain",2019-06-26,2019-09-18,"3","C3","2019",84,"female",0.0356
"33","W","2","corn","3-year","low","low",1,"plain",2019-06-26,2019-09-18,"3","C3","2019",84,"female",0.0532
"33","W","3","corn","3-year","low","low",1,"plain",2019-06-26,2019-09-18,"3","C3","2019",84,"female",0.0912
"35","E","1","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-18,"3","C2","2019",85,"female",1.6638
"35","E","1","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-18,"3","C2","2019",85,"female",1.0825
"35","E","4","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-18,"3","C2","2019",85,"female",0.8368
"35","E","5","corn","2-year","conv","conv",2,"blue",2019-07-16,2019-09-18,"3","C2","2019",64,"female",0.0903
"35","E","5","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-18,"3","C2","2019",85,"female",0.2761
"35","E","6","corn","2-year","conv","conv",1,"plain",2019-06-25,2019-09-18,"3","C2","2019",85,"female",0.8624
"35","W","5","corn","2-year","low","low",1,"plain",2019-06-25,2019-09-18,"3","C2","2019",85,"female",0.1352
"35","W","6","corn","2-year","low","low",1,"plain",2019-06-25,2019-09-18,"3","C2","2019",85,"female",0.9063
"35","W","6","corn","2-year","low","low",2,"purple",2019-07-16,2019-09-18,"3","C2","2019",64,"female",0.0481
"35","W","6","corn","2-year","low","low",2,"purple",2019-07-16,2019-09-18,"3","C2","2019",64,"female",0.0551
"35","W","6","corn","2-year","low","low",2,"purple",2019-07-16,2019-09-18,"3","C2","2019",64,"female",0.6275
"35","W","8","corn","2-year","low","low",2,"purple",2019-07-16,2019-09-18,"3","C2","2019",64,"female",0.0748
"38","E","1","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3607
"38","E","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1119
"38","E","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1211
"38","E","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1326
"38","E","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.266
"38","E","2","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.5908
"38","E","5","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",2.1971
"38","E","5","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.7698
"38","E","5","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.2677
"38","E","7","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1542
"38","E","7","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.156
"38","E","7","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.2286
"38","E","7","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3202
"38","E","7","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.4677
"38","E","8","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.8302
"38","E","8","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",1.4053
"38","E","8","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",1.5115
"38","E","8","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.0722
"38","E","8","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1812
"38","E","8","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3427
"38","E","8","oat","3-year","low","low",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",2.7543
"38","E","8","oat","3-year","low","low",2,"purple",2019-07-01,2019-10-01,"3","O3","2019",92,"female",0.045
"38","E","8","oat","3-year","low","low",3,"red",2019-07-23,2019-10-01,"3","O3","2019",70,"female",0.0126
"38","E","8","oat","3-year","low","low",3,"red",2019-07-23,2019-10-01,"3","O3","2019",70,"female",0.1045
"38","W","1","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.2976
"38","W","1","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.5268
"38","W","1","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.2455
"38","W","1","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3635
"38","W","1","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.4716
"38","W","1","oat","3-year","conv","conv",2,"purple",2019-07-01,2019-10-01,"3","O3","2019",92,"female",0.0223
"38","W","1","oat","3-year","conv","conv",2,"purple",2019-07-01,2019-10-01,"3","O3","2019",92,"female",0.074
"38","W","1","oat","3-year","conv","conv",2,"purple",2019-07-01,2019-10-01,"3","O3","2019",92,"female",0.1114
"38","W","1","oat","3-year","conv","conv",2,"purple",2019-07-01,2019-10-01,"3","O3","2019",92,"female",0.129
"38","W","1","oat","3-year","conv","conv",2,"purple",2019-07-01,2019-10-01,"3","O3","2019",92,"female",0.1829
"38","W","1","oat","3-year","conv","conv",5,"yellow",2019-08-23,2019-10-01,"3","O3","2019",39,"female",0.07
"38","W","2","oat","3-year","conv","conv",4,"blue",2019-08-09,2019-10-01,"3","O3","2019",53,"female",0.083
"38","W","2","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1154
"38","W","2","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1609
"38","W","2","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.5536
"38","W","3","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3378
"38","W","3","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3703
"38","W","3","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.2937
"38","W","3","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",2.221
"38","W","4","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1107
"38","W","4","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1744
"38","W","4","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3063
"38","W","5","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.0114
"38","W","5","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.012
"38","W","5","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.0272
"38","W","7","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.5812
"38","W","7","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.2915
"38","W","7","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.9789
"38","W","7","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.1923
"38","W","7","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",1.8938
"38","W","8","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.2215
"38","W","8","oat","3-year","conv","conv",1,"plain",2019-06-06,2019-10-01,"3","O3","2019",117,"female",0.3574
"39","E","1","alfalfa","4-year","conv","conv",2,"plain",2019-06-28,2019-10-04,"3","A4","2019",98,"female",0.1366
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.0126
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.0152
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.0166
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.0285
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.0377
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.0382
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.05
"39","E","6","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"3","A4","2019",77,"female",0.2162
"39","E","6","alfalfa","4-year","conv","conv",2,"plain",2019-06-28,2019-10-04,"3","A4","2019",98,"female",0.0563
"39","E","6","alfalfa","4-year","conv","conv",2,"plain",2019-06-28,2019-10-04,"3","A4","2019",98,"female",0.188
"39","E","6","alfalfa","4-year","conv","conv",1,"plastic blue",2019-06-03,2019-10-04,"3","A4","2019",123,"female",0.0846
"39","E","6","alfalfa","4-year","conv","conv",5,"red",2019-08-21,2019-10-04,"3","A4","2019",44,"female",0.0071
"39","E","6","alfalfa","4-year","conv","conv",5,"red",2019-08-21,2019-10-04,"3","A4","2019",44,"female",0.0127
"39","E","7","alfalfa","4-year","conv","conv",1,"plastic blue",2019-06-03,2019-10-04,"3","A4","2019",123,"female",0.9106
"39","E","7","alfalfa","4-year","conv","conv",1,"plastic blue",2019-06-03,2019-10-04,"3","A4","2019",123,"female",0.1479
"39","E","8","alfalfa","4-year","conv","conv",1,"plastic blue",2019-06-03,2019-10-04,"3","A4","2019",123,"female",0.6046
"39","W","1","alfalfa","4-year","low","low",2,"plain",2019-06-28,2019-10-04,"3","A4","2019",98,"female",0.0237
"39","W","1","alfalfa","4-year","low","low",2,"plain",2019-06-28,2019-10-04,"3","A4","2019",98,"female",0.0057
"39","W","1","alfalfa","4-year","low","low",5,"red",2019-08-21,2019-10-04,"3","A4","2019",44,"female",0.005
"39","W","2","alfalfa","4-year","low","low",1,"plastic blue",2019-06-03,2019-10-04,"3","A4","2019",123,"female",0.6293
"39","W","2","alfalfa","4-year","low","low",1,"plastic blue",2019-06-03,2019-10-04,"3","A4","2019",123,"female",0.0423
"39","W","2","alfalfa","4-year","low","low",5,"red",2019-08-21,2019-10-04,"3","A4","2019",44,"female",0.003
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.013
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.02
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0211
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0248
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.032
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.058
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.007
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0137
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0177
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0189
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0209
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0225
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.032
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.036
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0072
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0188
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0447
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0891
"39","W","3","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"3","A4","2019",58,"female",0.0361
"39","W","4","alfalfa","4-year","low","low",2,"plain",2019-06-28,2019-10-04,"3","A4","2019",98,"female",0.0827
"41","E","1","alfalfa","4-year","conv","conv",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0431
"41","E","1","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.6153
"41","E","1","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.8945
"41","E","2","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0554
"41","E","2","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0896
"41","E","2","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.1717
"41","E","2","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.3235
"41","E","2","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.1305
"41","E","2","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.2118
"41","E","2","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.418
"41","E","2","alfalfa","4-year","conv","conv",4,"purple",2019-08-07,2019-10-04,"4","A4","2019",58,"female",0.0146
"41","E","3","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0869
"41","E","4","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.1607
"41","E","4","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.2826
"41","E","6","alfalfa","4-year","conv","conv",4,"purple",2019-08-07,2019-10-04,"4","A4","2019",58,"female",0.0262
"41","E","7","alfalfa","4-year","conv","conv",5,"red",2019-08-21,2019-10-04,"4","A4","2019",44,"female",0.0117
"41","E","7","alfalfa","4-year","conv","conv",5,"red",2019-08-21,2019-10-04,"4","A4","2019",44,"female",0.0122
"41","E","8","alfalfa","4-year","conv","conv",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.6191
"41","W","4","alfalfa","4-year","low","low",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.013
"41","W","4","alfalfa","4-year","low","low",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0346
"41","W","4","alfalfa","4-year","low","low",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0417
"41","W","4","alfalfa","4-year","low","low",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0571
"41","W","4","alfalfa","4-year","low","low",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0594
"41","W","4","alfalfa","4-year","low","low",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.2441
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0411
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0431
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0447
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0892
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.1215
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.2908
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0977
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.03
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.1696
"41","W","5","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.5374
"41","W","5","alfalfa","4-year","low","low",4,"orange",2019-08-07,2019-10-04,"4","A4","2019",58,"female",0.0139
"41","W","5","alfalfa","4-year","low","low",2,"plain",2019-06-27,2019-10-04,"4","A4","2019",99,"female",0.0415
"41","W","6","alfalfa","4-year","low","low",3,"blue",2019-07-19,2019-10-04,"4","A4","2019",77,"female",0.0313
